name,artist_1,artist_2,uri,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
Rockin' Around The Christmas Tree,Mel & Kim,,spotify:track:6oIpL9XkEhyo0bDrCagQQY,212103,0.494,0.884,10,-2.962,1,0.0839,0.577,0.0,0.372,0.668,144.072,3
Lonely This Christmas,Mud,,spotify:track:5DMItYJluCFc7YtFdP4aXo,213160,0.551,0.325,0,-13.507,1,0.0286,0.81,0.000112,0.115,0.496,98.932,4
2000 Miles - 2007 Remaster,Pretenders,,spotify:track:5wTM2Bm8phDwHAuOsfBwhU,220427,0.22,0.708,7,-9.051,1,0.035,0.00292,0.0267,0.102,0.453,66.214,5
Fairytale of New York (feat. Kirsty MacColl),The Pogues,Kirsty MacColl,spotify:track:3VTNVsTTu05dmTsVFrmGpK,272467,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,4
Frosty the Snowman,Fiona Apple,,spotify:track:25xgW0go6n2VEyiTclAkBK,130520,0.764,0.162,5,-10.16,1,0.0488,0.811,0.0,0.121,0.663,148.142,3
This Love,Maroon 5,,spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,206200,0.714,0.868,5,-4.596,0,0.0363,0.0551,0.0,0.0987,0.78,95.05,2
Umbrella,Rihanna,JAY-Z,spotify:track:49FYlytm3dAAraYgpoJZux,275987,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,0
Just Dance,Lady Gaga,Colby O'Donis,spotify:track:5vQXxfGn1bjv5WESrYVVpw,244440,0.821,0.741,1,-4.57,0,0.0313,0.0278,2.51e-05,0.19,0.741,118.984,2
Party In The U.S.A.,Miley Cyrus,,spotify:track:3E7dfMvvCLUddWissuqMwr,202067,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,0
Hips Don't Lie (feat. Wyclef Jean),Shakira,Wyclef Jean,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,218093,0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024,2
Yeah!,Usher,Lil Jon,spotify:track:2PkeVPcL32LA96cK5ySC3c,250067,0.895,0.795,2,-4.693,1,0.0977,0.0219,0.0,0.0403,0.574,105.004,2
Pon de Replay,Rihanna,,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,246960,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,0
Love Story,Taylor Swift,,spotify:track:1vrd6UOGamcKNGnSHJQlSt,235267,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,0
Down,Jay Sean,Lil Wayne,spotify:track:7LP4Es66zdY7CyjepqmvAg,212107,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,2
I Gotta Feeling,Black Eyed Peas,,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,289133,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,2
Last Friday Night (T.G.I.F.),Katy Perry,,spotify:track:455AfCsOhhLPRc68sE01D8,230747,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,2
Sex on Fire,Kings of Leon,,spotify:track:395C2pn0PdOYPzM4B1jLoO,204587,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,0
TiK ToK,Kesha,,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,199693,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,2
Oops!...I Did It Again,Britney Spears,,spotify:track:6naxalmIoLFWR0siv8dnQQ,211160,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,2
Promiscuous,Nelly Furtado,Timbaland,spotify:track:2gam98EZKrF9XuOkU13ApN,242293,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,2
Since U Been Gone,Kelly Clarkson,,spotify:track:3iJTbZDSnZ676y5qObWDm0,188960,0.664,0.741,0,-5.391,1,0.0343,0.00169,0.0502,0.113,0.409,131.006,0
I Kissed A Girl,Katy Perry,,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,179640,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,2
I Knew You Were Trouble,Taylor Swift,,spotify:track:6RjKVXi31fui9m4dbiGRrL,219720,0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76,5
Replay,Iyaz,,spotify:track:4E5P1XyAFtrjpiIxkydly4,182307,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,0
Dynamite,Taio Cruz,,spotify:track:2CEgGE6aESpnmtfiZwYlbV,202613,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,2
Toxic,Britney Spears,,spotify:track:4fbaKWFRghusXd4bSBvvfN,198800,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,2
Don't Stop The Music,Rihanna,,spotify:track:0ByMNEPAPpOR5H69DVrTNy,267080,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,0
Bad Romance,Lady Gaga,,spotify:track:6MjiVEJy1YVuJNFu72OH61,294640,0.695,0.919,0,-3.769,1,0.0381,0.00264,4.1e-05,0.062,0.717,119.002,2
We Are Never Ever Getting Back Together,Taylor Swift,,spotify:track:1F6oGPF75u9RuHH4BGx9Bf,193147,0.624,0.685,7,-5.902,1,0.12,0.0105,2.22e-05,0.126,0.781,86.059,2
Hot N Cold,Katy Perry,,spotify:track:0iGckQFyv6svOfAbAY9aWJ,220227,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,2
Every time we touch,Cascada,,spotify:track:2gOlrge3YTmYPwsCGgU62K,197124,0.633,0.976,8,-5.362,1,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,0
Raise Your Glass,P!nk,,spotify:track:05qq6mwIbG1ZsQhlMKyDwN,202850,0.7,0.708,7,-4.952,1,0.087,0.00624,0.0,0.0345,0.619,122.031,2
The Tide Is High - Radio Mix,Atomic Kitten,,spotify:track:5WuVWOngcRkMOx9RRLCvui,205360,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,2
Where Is The Love?,Black Eyed Peas,,spotify:track:0uqPG793dkDDN7sCUJJIVC,272533,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,2
Poker Face,Lady Gaga,,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,237200,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,2
Complicated,Avril Lavigne,,spotify:track:34xZFT7artr3SGqgSoR88L,244507,0.582,0.758,5,-5.951,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,0
Irreplaceable,Beyoncé,,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,227853,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,5
Bleeding Love,Leona Lewis,,spotify:track:6LtPIXlIzPOTF8vTecYjRe,262693,0.635,0.647,5,-5.865,1,0.0351,0.192,0.0,0.154,0.203,104.054,0
So What,P!nk,,spotify:track:0JiY190vktuhSGN6aqJdrt,215160,0.534,0.87,11,-3.078,0,0.0425,0.000329,0.0,0.241,0.462,126.019,0
About You Now,Sugababes,,spotify:track:1ctdfJSzp6qF2iDAVdDrfl,212400,0.584,0.699,1,-6.065,0,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,0
"Whenever, Wherever",Shakira,,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,196160,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,2
Bye Bye Bye,*NSYNC,,spotify:track:2yiZyjMEByt9sJBZWnWaDR,199640,0.571,0.87,8,-3.877,0,0.0641,0.0198,6.6e-06,0.0564,0.813,172.716,2
Single Ladies (Put a Ring on It),Beyoncé,,spotify:track:5R9a4t5t5O0IsznsrKPVro,193213,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,5
Only Girl (In The World),Rihanna,,spotify:track:0AH6WMe3OlAlUb5miXt2FQ,235493,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,2
Womanizer,Britney Spears,,spotify:track:4fixebDZAVToLbUCuEloa2,224400,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,0
Sk8er Boi,Avril Lavigne,,spotify:track:4omisSlTk6Dsq2iQD7MA07,204000,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,0
Potential Breakup Song,Aly & AJ,,spotify:track:2ieu0FHqTpBUrMoCFVL3cb,218333,0.554,0.899,6,-4.149,0,0.0385,0.000469,0.000365,0.0867,0.556,157.995,0
In My Head,Jason Derulo,,spotify:track:6St9lR6dhV2tpCNVz7qfrS,199027,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,2
Break Your Heart,Taio Cruz,,spotify:track:3oN2Kq1h07LSSBSLYQp0Ns,202653,0.604,0.918,3,-5.284,1,0.0312,0.0319,0.0,0.0592,0.609,122.018,2
No One,Alicia Keys,,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,253813,0.649,0.552,1,-5.419,0,0.0292,0.03,6.47e-06,0.111,0.158,89.969,0
Because Of You,Ne-Yo,,spotify:track:6CFPFnS9EcLs2I0nWqtWci,266840,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,3
Low (feat. T-Pain),Flo Rida,T-Pain,spotify:track:0CAfXk7DXMnon4gLudAp7J,231400,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,0
Big Girls Don't Cry (Personal),Fergie,,spotify:track:6dgWWAs5yhWPOtvE1zuoQ1,268120,0.708,0.641,7,-4.271,1,0.0335,0.205,0.0,0.0925,0.253,113.082,0
Survivor,Destiny's Child,,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,254027,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,2
If I Were a Boy,Beyoncé,,spotify:track:1oQZk2bKBLgP1cbuFKvjkq,249867,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,0
Don't Cha,The Pussycat Dolls,Busta Rhymes,spotify:track:24kGngQeXHt0uhffKpq0zj,272080,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.002,0
Cooler Than Me - Single Mix,Mike Posner,Gigamesh,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,213293,0.768,0.82,7,-4.63,0,0.0475,0.179,0.0,0.704,0.625,129.969,2
SexyBack (feat. Timbaland),Justin Timberlake,Timbaland,spotify:track:0O45fw2L5vsWpdsOdXwNAR,242733,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,2
A Thousand Miles - Single Version,Vanessa Carlton,,spotify:track:6t6rudGjkLftasgUiSGcPN,237920,0.566,0.825,11,-4.504,1,0.0383,0.264,0.0,0.218,0.278,94.991,0
Beautiful Girls,Sean Kingston,,spotify:track:1peT7rhuRsVvJVSSd0iXXp,241667,0.543,0.642,4,-6.533,1,0.0888,0.137,0.0,0.243,0.749,117.923,2
Fergalicious,Fergie,will.i.am,spotify:track:6Q44rxzH39y2tjic98Spo5,292373,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,2
The Sweet Escape,Gwen Stefani,Akon,spotify:track:07K4GcCDSTiXUF5ssyTRUM,246467,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,2
Telephone,Lady Gaga,Beyoncé,spotify:track:6DvgsZ0NiEPV9qYM931T1F,220627,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,2
World of Our Own,Westlife,,spotify:track:4SAHTVRe6EBhgAOWl49yPf,211413,0.707,0.761,1,-4.635,1,0.0341,0.0163,0.0,0.0627,0.923,97.003,2
Because of You,Kelly Clarkson,,spotify:track:1258tSoXDDa43uqT75r5N0,220373,0.583,0.58,5,-5.395,0,0.0319,0.243,0.0,0.198,0.119,139.82,5
Empire State Of Mind,JAY-Z,Alicia Keys,spotify:track:2igwFfvr1OAGX9SKDCPBwO,276920,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,2
Superstar,Jamelia,,spotify:track:3oobWqIgYrSRg18uqRuPIF,215480,0.801,0.645,1,-6.93,1,0.0356,0.0457,0.0,0.0357,0.824,110.01,2
Bubbly,Colbie Caillat,,spotify:track:1lkvpmrCaXK8QtliFDcHBO,196227,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,3
American Boy,Estelle,Kanye West,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,284733,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,0
So Sick,Ne-Yo,,spotify:track:4SRqDmPxYX0pUb5B5ut2Ri,207187,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,5
Crush,David Archuleta,,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,213520,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,0
Empire State of Mind (Part II) Broken Down,Alicia Keys,,spotify:track:5sra5UY6sD658OabHL3QtI,216480,0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,4
Lady Marmalade,Christina Aguilera,Lil' Kim,spotify:track:2gocMpiwnMRLDejlcSJt7J,265973,0.741,0.859,5,-2.223,1,0.057,0.0148,1.84e-06,0.664,0.611,109.905,2
Fireflies,Owl City,,spotify:track:3DamFFqW32WihKkTVlwTYQ,228347,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,5
Breakeven,The Script,,spotify:track:4bCIt1XfHHGWo1UHKM11y9,261427,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,0
Glamorous,Fergie,Ludacris,spotify:track:4KTtYhxFtFL7mBwnjkKfLm,246573,0.81,0.755,0,-6.408,1,0.201,0.288,0.0,0.0857,0.623,130.99,2
Push The Button,Sugababes,,spotify:track:3EDS89HeAhHiZKlljciK0a,218093,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016,2
Whole Again,Atomic Kitten,,spotify:track:16MJqq0vEuW6GRX6faetTm,185013,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,0
The Way I Are,Timbaland,Keri Hilson,spotify:track:2bLqfJjuC5syrsgDsZfGmn,179120,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,6
"One, Two Step (feat. Missy Elliott)",Ciara,Missy Elliott,spotify:track:7uKcScNXuO3MWw6LowBjW1,203787,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,2
I'm Yours,Jason Mraz,,spotify:track:03yc0G2OoH1Eeyu7Piy8fK,243494,0.689,0.432,11,-9.394,1,0.0452,0.564,0.0,0.0928,0.747,151.079,3
Hollaback Girl,Gwen Stefani,,spotify:track:0eqH0ALoDQevq59YcQ53KE,199853,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007,2
4 Minutes (feat. Justin Timberlake & Timbaland),Madonna,Justin Timberlake,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,189693,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,2
She Will Be Loved,Maroon 5,,spotify:track:5s5t0OFg9lIlBFaCI14K1i,257133,0.524,0.711,0,-5.494,0,0.0405,0.0567,0.0,0.134,0.539,203.867,0
Mr. Brightside,The Killers,,spotify:track:0eGsygTp906u18L0Oimnem,222076,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03,5
Temperature,Sean Paul,,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,218573,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,2
Impossible - Main,Shontelle,,spotify:track:5lD0amV3bUehz3Xt80tCQK,226533,0.599,0.624,8,-3.631,1,0.0343,0.385,0.0,0.125,0.539,90.034,3
Pump It,Black Eyed Peas,,spotify:track:2ygMBIctKIAfbEBcT9065L,213067,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,2
Smack That,Akon,Eminem,spotify:track:2kQuhkFX7uSVepCD3h29g5,212360,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,2
Hey There Delilah,Plain White T's,,spotify:track:3DWOTqMQGp5q75fnVsWwaN,233280,0.522,0.453,2,-7.859,1,0.0295,0.831,1.21e-06,0.101,0.306,103.879,4
"Independent Women, Pt. 1",Destiny's Child,,spotify:track:69XUpOpjzDKcfdxqZebGiI,221133,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,2
Hall of Fame (feat. will.i.am),The Script,will.i.am,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,202533,0.421,0.873,10,-4.343,1,0.0565,0.0653,0.0,0.123,0.63,84.803,5
When Love Takes Over (feat. Kelly Rowland),David Guetta,,spotify:track:619bJQ9uDi8dnXzLebFI7y,189000,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,0
La Inmensidad,La Maravillosa Orquesta del Alcohol,,spotify:track:4VHio1B1PaxL99Qk7ESX9B,207140,0.599,0.395,6,-7.723,0,0.0297,0.173,0.0,0.0618,0.364,130.903,5
Héroes del Sábado,La Maravillosa Orquesta del Alcohol,,spotify:track:5Wcz0MyZQa7tgPu62WMqzl,244767,0.531,0.686,10,-6.309,1,0.0359,0.263,0.0,0.0975,0.316,135.97,5
Hay un Fuego,La Maravillosa Orquesta del Alcohol,,spotify:track:4jDnHToLAvPlAPB9aiMx3z,239560,0.308,0.553,2,-7.921,1,0.0398,0.218,0.0,0.167,0.343,185.419,5
Nómadas,La Maravillosa Orquesta del Alcohol,,spotify:track:5EskUV4Rg1VMNVPB32xUme,204701,0.586,0.619,6,-11.792,0,0.0288,0.123,0.0,0.2,0.682,120.97,2
1932,La Maravillosa Orquesta del Alcohol,,spotify:track:7qSYymHEX6i0hHof9EjqWW,180884,0.551,0.361,0,-15.89,1,0.0333,0.0179,2.11e-06,0.0997,0.31,135.13,5
Madame Ayahuasca,Taburete,,spotify:track:6lsPoLhlc3v7KgFXHeg0Fi,250327,0.51,0.803,10,-3.942,1,0.0393,0.0907,2.01e-05,0.363,0.233,143.926,5
Entre Tus Piernas,Taburete,,spotify:track:1orKDrFmHu3cFdZLcvjksK,213916,0.662,0.714,6,-6.196,0,0.0335,0.365,0.0,0.0837,0.508,89.534,0
Run Away with Me - feat. Radiochaser,Flyboy,Radiochaser,spotify:track:7yeUsYy2AFxYg35ULMFM8v,205424,0.438,0.533,0,-7.43,0,0.2,0.308,0.00801,0.173,0.335,176.705,5
All Night,Parov Stelar,,spotify:track:717lZxxn53x2B0eucGiD1Z,166613,0.793,0.578,7,-8.747,0,0.0428,0.223,0.926,0.293,0.803,125.021,6
Booty Swing,Parov Stelar,,spotify:track:3sMleqdCDalZ6xsAQe8xuY,197507,0.85,0.669,0,-5.46,1,0.047,0.26,0.274,0.103,0.914,112.966,2
Mambo Rap,Parov Stelar,,spotify:track:14RrzxMs07EhE8bUso5Pso,203946,0.94,0.837,9,-4.143,0,0.146,0.079,2.63e-05,0.135,0.924,119.985,2
Ficción,Costa,Bebe,spotify:track:4AJg5mpsG8tIFnI7vWiUhK,214019,0.761,0.827,1,-5.701,0,0.356,0.514,0.00018,0.0768,0.927,102.882,2
Eternity,Benjamin Clementine,,spotify:track:4TIpVGvqgOeNyVPm4mHSNy,156168,0.349,0.111,2,-10.645,0,0.0336,0.839,0.0,0.323,0.152,98.184,4
London,Benjamin Clementine,,spotify:track:6ULgqGfVK5J0q8RwO9aYqn,238840,0.541,0.52,5,-6.848,0,0.0329,0.613,0.0114,0.118,0.37,101.981,3
St-Clementine-On-Tea-And-Croissants - Full Length Version,Benjamin Clementine,,spotify:track:7kiYHZapTVgkPzWEa5Gr0r,153733,0.821,0.32,1,-11.103,1,0.368,0.0748,0.0,0.0773,0.445,80.763,0
Condolence,Benjamin Clementine,,spotify:track:5rwS6kKy51f3umpSbE6zpb,387827,0.541,0.65,5,-9.156,0,0.081,0.276,0.0942,0.0872,0.411,153.783,5
Gone,Benjamin Clementine,,spotify:track:4PnsPgFTyW8qoDl40JoACO,273653,0.469,0.162,0,-10.431,1,0.0473,0.924,7.21e-06,0.107,0.221,134.744,4
London - Live France Inter,Benjamin Clementine,,spotify:track:7p52Z7p9vmSD7liKeBBMLV,243587,0.456,0.559,5,-7.457,0,0.0491,0.602,0.00544,0.706,0.256,101.141,4
Guiding Light,Mumford & Sons,,spotify:track:3qzp4hb3YaRIkezSceqpRR,217633,0.55,0.686,7,-8.653,1,0.0423,0.0562,1.22e-05,0.0684,0.3,100.05,5
Mil pasos,Soha,,spotify:track:0yK1An55fUL6ZgYzWqb3UX,246920,0.797,0.276,9,-8.689,0,0.108,0.292,5.86e-06,0.111,0.519,80.011,3
Amour,House Master,DJ Gregory,spotify:track:4ynBONkE7gUFvWJQyvMSyF,352360,0.799,0.772,1,-9.01,1,0.0651,0.000119,0.8,0.117,0.618,127.02,6
Siempre me quedará,Bebe,,spotify:track:3iHJm7dUroZYvbqrhobLZs,229373,0.756,0.578,9,-7.369,0,0.118,0.442,0.00552,0.18,0.771,77.064,3
Madrugada,La Beriso,,spotify:track:4SGCn3ZVXa7bepHuAdQvC9,281920,0.637,0.455,11,-4.254,1,0.0308,0.165,0.0,0.26,0.619,147.233,3
Un Veneno,C. Tangana,Niño de Elche,spotify:track:42C5Bbb4dHwS5OFMvtGkG2,193110,0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,0.304,85.806,4
Antes de Morirme (feat. Rosalía),C. Tangana,ROSALÍA,spotify:track:7aFBy1CBLGnZE1Iv6TvEZE,199994,0.865,0.498,8,-8.882,0,0.168,0.0718,0.00312,0.108,0.131,97.921,0
Brillo,J Balvin,ROSALÍA,spotify:track:3vgiIJW3iSQRRvgYiW86i9,159573,0.535,0.384,9,-10.049,0,0.362,0.89,0.0,0.0964,0.767,145.947,3
Qué Bien,IZAL,,spotify:track:3iaj0MtII6VPVhwQa4eeX3,273893,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,3
Copenhague,Vetusta Morla,,spotify:track:4bZEZhCq2kqUxnMacXVl5x,303693,0.559,0.742,9,-3.945,1,0.0243,0.411,0.0107,0.133,0.482,92.959,0
Girls Like You (feat. Cardi B),Maroon 5,Cardi B,spotify:track:6FRLCMO5TUHTexlWo8ym1W,235545,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,3
Catalina,ROSALÍA,,spotify:track:0c7XKJjw6heRqQX7PzkUIj,214012,0.441,0.267,6,-9.64,0,0.0583,0.921,1.73e-05,0.121,0.324,77.558,4
I See A Darkness,ROSALÍA,,spotify:track:7c6ivZorDH6A98fBNFmCjX,248741,0.486,0.15,7,-13.15,1,0.0389,0.945,1.01e-05,0.0983,0.125,111.468,4
Woman,Mumford & Sons,,spotify:track:47DKI4RxI8ZW0sBqDenMhO,274553,0.592,0.555,1,-10.499,0,0.0381,0.662,0.452,0.111,0.142,156.957,4
The Cave,Mumford & Sons,,spotify:track:2F79HavLHwJlfvvJOkkIQD,215627,0.592,0.499,4,-9.463,1,0.0375,0.0536,4.52e-05,0.113,0.346,141.937,0
I Will Wait,Mumford & Sons,,spotify:track:1PuLHwFZoh5qYK89I5YBdZ,276720,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,5
Imposible,Luis Fonsi,Ozuna,spotify:track:3ao3OVxHlb3C08vAaApUlm,163880,0.786,0.764,11,-2.935,1,0.0798,0.122,0.0,0.102,0.913,90.979,2
Booty,C. Tangana,Becky G,spotify:track:4W3FJapn5CD6Fnrlfj4HFe,173366,0.825,0.771,1,-4.116,1,0.0804,0.0167,2.04e-06,0.0901,0.718,102.927,2
MALAMENTE - Cap.1: Augurio,ROSALÍA,,spotify:track:5zOAudPQIs5U8zP6LQGHmH,149450,0.895,0.483,5,-4.709,0,0.0881,0.565,0.0137,0.0737,0.52,98.057,3
Culpables,KAROL G,Anuel AA,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,226627,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,0
PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,,spotify:track:0qKxqVcFCMmrjjvIgjjEE6,193138,0.657,0.685,8,-5.735,1,0.0849,0.0931,0.0257,0.0922,0.407,164.555,0
She Moves In Her Own Way,The Kooks,,spotify:track:5xoUgPXbMNUmoHU0Enwtwq,169307,0.41,0.803,7,-5.363,1,0.0623,0.239,0.0,0.103,0.814,153.315,2
"Run for Those Hills, Babe",Tom Rosenthal,,spotify:track:3ULDwDAaAVmSD3BDdRSD8n,148594,0.411,0.19,11,-10.323,1,0.0289,0.911,0.00614,0.115,0.169,103.367,4
Nubes Negras - En Directo,La Maravillosa Orquesta del Alcohol,,spotify:track:0sKDqMcCXzwCpWjzL5nZXY,103493,0.23,0.262,7,-12.277,1,0.036,0.0378,0.0,0.787,0.0686,98.24,5
Nubes de papel (feat. IZAL) - En Estudio Uno,DePedro,IZAL,spotify:track:2kixJAw8Sy2MIVXQGmgydS,257800,0.47,0.627,7,-7.473,0,0.0588,0.23,0.0,0.122,0.346,143.995,5
D.A.N.C.E,Justice,,spotify:track:33yAEqzKXexYM3WlOYtTfQ,242267,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,0
"White & Nerdy (Parody of ""Ridin'"" by Chamillionaire feat. Krayzie Bone)","""Weird Al"" Yankovic",,spotify:track:60R2v9lheAu3lwZwAFxMZK,170640,0.791,0.613,1,-11.628,0,0.0763,0.0986,0.0,0.0765,0.896,143.017,2
L'Empordà,Sopa De Cabra,,spotify:track:1vzugDTXDgZCF0QQrzB5hX,159333,0.681,0.837,4,-8.907,1,0.041,0.0362,1.57e-06,0.0986,0.959,143.472,2
House of the Rising Sun,The Animals,,spotify:track:4mn2kNTqiGLwaUR8JdhJ1l,269907,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,5
Washington Square,Chinese Man,Bionic Man Sound,spotify:track:0phAx12SI8oWN1AmhyceSQ,250600,0.676,0.751,4,-6.985,0,0.0845,0.38,0.0,0.102,0.758,89.041,2
America!,Bill Callahan,,spotify:track:0cfwv1fgLrFntNR9aUgY5I,333093,0.594,0.468,2,-11.39,0,0.0492,0.0128,0.121,0.0714,0.678,107.482,2
Moon,Kid Francescoli,,spotify:track:0Nc1rZEB2tZLgpxw5nkpEu,390639,0.663,0.658,2,-10.001,1,0.0345,0.295,0.867,0.102,0.0532,117.986,6
Ophelia,The Lumineers,,spotify:track:5NORWMFC27ywGSZxi8uquP,160097,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,3
Sweet Wanomi,Bill Withers,,spotify:track:0vJ3Y2MnDXi4hpxSeQdQEC,152773,0.757,0.333,9,-11.706,1,0.0293,0.684,0.212,0.106,0.928,95.582,3
